date,party,value,mean20_missing
2017-06-30,pd,27.1,27.89
2017-06-30,i,NA,NaN
2017-06-30,i,NA,NaN
2017-06-30,fi,13.6,13.21
2017-06-30,fi,14.4,13.275
2017-06-30,ln,13.8,13.6
2017-06-30,ln,14.3,13.665
2017-06-30,fdl,4.7,4.345
2017-06-30,fdl,5.1,4.35
2017-06-30,m5s,26,27.98
2017-06-30,m5s,27.4,27.845
2017-06-30,leu,NA,NaN
2017-06-30,leu,NA,NaN
2017-06-30,others,3.2,4.055
2017-06-30,others,4.5,3.98
2017-06-30,si,2.1,2.466666666666667
2017-06-30,si,2.9,2.4894736842105263
2017-06-30,ap,2.1,2.825
2017-06-30,ap,2.4,2.795
2017-06-30,mdp,3.5,3.433333333333333
2017-06-30,mdp,4.3,3.4789473684210526
2017-06-30,cp/ap,2.3,2.14
2017-06-30,cp/ap,NA,2.14
2017-06-30,lcp,NA,NaN
2017-06-30,lcp,NA,NaN
2017-07-04,pd,26.4,27.84
2017-07-04,i,NA,NaN
2017-07-04,fi,13.4,13.29
2017-07-04,ln,13.9,13.69
2017-07-04,fdl,5.3,4.38
2017-07-04,m5s,28,27.755
2017-07-04,leu,NA,NaN
2017-07-04,others,4,4
2017-07-04,si,2.2,2.4894736842105263
2017-07-04,ap,2,2.765
2017-07-04,mdp,4.8,3.563157894736842
2017-07-04,cp/ap,NA,2.14
2017-07-04,lcp,NA,NaN
2017-07-05,pd,28.7,27.815
2017-07-05,i,NA,NaN
2017-07-05,fi,13.8,13.305
2017-07-05,ln,14.4,13.805
2017-07-05,fdl,4.3,4.405
2017-07-05,m5s,26.2,27.58
2017-07-05,leu,NA,NaN
2017-07-05,others,3,4.08
2017-07-05,si,2.6,2.4894736842105263
2017-07-05,ap,3.2,2.765
2017-07-05,mdp,3.8,3.575
2017-07-05,cp/ap,NA,1.55
2017-07-05,lcp,NA,NaN
2017-07-07,pd,26.7,27.72
2017-07-07,i,NA,NaN
2017-07-07,fi,13.8,13.42
2017-07-07,ln,14.8,13.92
2017-07-07,fdl,5.1,4.51
2017-07-07,m5s,27.2,27.49
2017-07-07,leu,NA,NaN
2017-07-07,others,4.2,4.17
2017-07-07,si,2.1,2.4947368421052634
2017-07-07,ap,2.4,2.735
2017-07-07,mdp,3.7,3.66
2017-07-07,cp/ap,NA,1.4
2017-07-07,lcp,NA,NaN
2017-07-10,pd,29.5,27.72
2017-07-10,i,NA,NaN
2017-07-10,fi,12.5,13.42
2017-07-10,ln,13.5,13.845
2017-07-10,fdl,4,4.51
2017-07-10,m5s,29.5,27.49
2017-07-10,leu,NA,NaN
2017-07-10,others,3,4.07
2017-07-10,si,2,2.468421052631579
2017-07-10,ap,3,2.735
2017-07-10,mdp,3,3.66
2017-07-10,cp/ap,NA,1.4
2017-07-10,lcp,NA,NaN
2017-07-11,pd,26.1,27.62
2017-07-11,i,NA,NaN
2017-07-11,fi,13.4,13.45
2017-07-11,ln,14.2,13.88
2017-07-11,fdl,5.4,4.57
2017-07-11,m5s,27.8,27.53
2017-07-11,leu,NA,NaN
2017-07-11,others,5.1,4.15
2017-07-11,si,2.2,2.4526315789473685
2017-07-11,ap,2,2.71
2017-07-11,mdp,3.8,3.7
2017-07-11,cp/ap,NA,1.4
2017-07-11,lcp,NA,NaN
2017-07-12,pd,26.2,27.505
2017-07-12,pd,27.6,27.545
2017-07-12,pd,28.1,27.55
2017-07-12,i,NA,NaN
2017-07-12,i,NA,NaN
2017-07-12,i,NA,NaN
2017-07-12,fi,12.8,13.425
2017-07-12,fi,13.7,13.405
2017-07-12,fi,13.9,13.445
2017-07-12,ln,14,13.9
2017-07-12,ln,14.3,13.925
2017-07-12,ln,14.6,13.985
2017-07-12,fdl,4.3,4.55
2017-07-12,fdl,4.4,4.525
2017-07-12,fdl,4.8,4.555
2017-07-12,m5s,26.9,27.525
2017-07-12,m5s,26.9,27.45
2017-07-12,m5s,27,27.45
2017-07-12,leu,NA,NaN
2017-07-12,leu,NA,NaN
2017-07-12,leu,NA,NaN
2017-07-12,others,2,3.975
2017-07-12,others,3.2,3.95
2017-07-12,others,3.7,3.9699999999999998
2017-07-12,si,2.6,2.442105263157895
2017-07-12,si,2.7,2.468421052631579
2017-07-12,si,2.9,2.505263157894737
2017-07-12,ap,2.6,2.68
2017-07-12,ap,3,2.7
2017-07-12,ap,3.4,2.72
2017-07-12,mdp,3.7,3.67
2017-07-12,mdp,3.9,3.685
2017-07-12,mdp,4,3.7199999999999998
2017-07-12,cp/ap,NA,1.4
2017-07-12,cp/ap,NA,1.4
2017-07-12,cp/ap,NA,1.4
2017-07-12,lcp,NA,NaN
2017-07-12,lcp,NA,NaN
2017-07-12,lcp,NA,NaN
2017-07-14,pd,26.2,27.41
2017-07-14,i,NA,NaN
2017-07-14,fi,13.1,13.425
2017-07-14,ln,15.3,14.04
2017-07-14,fdl,5.4,4.615
2017-07-14,m5s,27.8,27.485
2017-07-14,leu,NA,NaN
2017-07-14,others,4.1,3.9299999999999997
2017-07-14,si,2.1,2.473684210526316
2017-07-14,ap,2.5,2.68
2017-07-14,mdp,3.5,3.715
2017-07-14,cp/ap,NA,1.4
2017-07-14,lcp,NA,NaN
2017-07-17,pd,24,27.28
2017-07-17,pd,29,27.33
2017-07-17,i,NA,NaN
2017-07-17,i,NA,NaN
2017-07-17,fi,11.5,13.375
2017-07-17,fi,13,13.38
2017-07-17,ln,13.5,14.105
2017-07-17,ln,14,14.15
2017-07-17,fdl,4.5,4.625
2017-07-17,fdl,5,4.65
2017-07-17,m5s,28.5,27.59
2017-07-17,m5s,28.5,27.615
2017-07-17,leu,NA,NaN
2017-07-17,leu,NA,NaN
2017-07-17,others,3.5,3.91
2017-07-17,others,8,4.07
2017-07-17,si,2,2.463157894736842
2017-07-17,si,NA,2.438888888888889
2017-07-17,ap,2.5,2.68
2017-07-17,ap,3,2.68
2017-07-17,mdp,3.5,3.73
2017-07-17,mdp,6,3.8449999999999998
2017-07-17,cp/ap,NA,1.45
2017-07-17,cp/ap,NA,1.45
2017-07-17,lcp,NA,NaN
2017-07-17,lcp,NA,NaN
2017-07-18,pd,25.4,27.185
2017-07-18,i,NA,NaN
2017-07-18,fi,13.1,13.33
2017-07-18,ln,14.5,14.17
2017-07-18,fdl,5.5,4.68
2017-07-18,m5s,28.4,27.625
2017-07-18,leu,NA,NaN
2017-07-18,others,5.3,3.98
2017-07-18,si,2.1,2.4210526315789473
2017-07-18,ap,2,2.62
2017-07-18,mdp,3.7,3.825
2017-07-18,cp/ap,NA,1.45
2017-07-18,lcp,NA,NaN
2017-07-19,pd,27.5,27.11
2017-07-19,pd,27.9,27.18
2017-07-19,i,NA,NaN
2017-07-19,i,NA,NaN
2017-07-19,fi,13.6,13.41
2017-07-19,fi,13.7,13.445
2017-07-19,ln,14.6,14.25
2017-07-19,ln,15,14.32
2017-07-19,fdl,4.2,4.69
2017-07-19,fdl,4.4,4.705
2017-07-19,m5s,26.3,27.49
2017-07-19,m5s,27,27.544999999999998
2017-07-19,leu,NA,NaN
2017-07-19,leu,NA,NaN
2017-07-19,others,3.5,3.93
2017-07-19,others,4,4.005
2017-07-19,si,2.3,2.4105263157894736
2017-07-19,si,2.9,2.4368421052631577
2017-07-19,ap,2.5,2.595
2017-07-19,ap,3.2,2.665
2017-07-19,mdp,3.6,3.855
2017-07-19,mdp,3.8,3.9
2017-07-19,cp/ap,NA,1.45
2017-07-19,cp/ap,NA,2.3
2017-07-19,lcp,NA,NaN
2017-07-19,lcp,NA,NaN
2017-07-21,pd,26.7,27.155
2017-07-21,pd,26.9,27.13
2017-07-21,i,NA,NaN
2017-07-21,i,NA,NaN
2017-07-21,fi,12.8,13.41
2017-07-21,fi,15.1,13.48
2017-07-21,ln,15.1,14.39
2017-07-21,ln,15.2,14.45
2017-07-21,fdl,4.9,4.74
2017-07-21,fdl,5.3,4.79
2017-07-21,m5s,27.6,27.585
2017-07-21,m5s,28,27.585
2017-07-21,leu,NA,NaN
2017-07-21,leu,NA,NaN
2017-07-21,others,2.6,3.9899999999999998
2017-07-21,others,4,3.985
2017-07-21,si,2,2.4105263157894736
2017-07-21,si,2.1,2.389473684210526
2017-07-21,ap,2,2.645
2017-07-21,ap,2.5,2.625
2017-07-21,mdp,3.4,3.9
2017-07-21,mdp,3.8,3.905
2017-07-21,cp/ap,NA,2.3
2017-07-21,cp/ap,NA,2.3
2017-07-21,lcp,NA,NaN
2017-07-21,lcp,NA,NaN
2017-07-24,pd,24,26.94
2017-07-24,pd,28.4,26.935
2017-07-24,i,NA,NaN
2017-07-24,i,NA,NaN
2017-07-24,fi,12.5,13.4
2017-07-24,fi,13.3,13.35
2017-07-24,ln,12.5,14.325
2017-07-24,ln,13.9,14.27
2017-07-24,fdl,4.5,4.795
2017-07-24,fdl,5,4.805
2017-07-24,m5s,28,27.57
2017-07-24,m5s,28,27.55
2017-07-24,leu,NA,NaN
2017-07-24,leu,NA,NaN
2017-07-24,others,3.5,3.95
2017-07-24,others,7,4.07
2017-07-24,si,2,2.3473684210526318
2017-07-24,si,2.3,2.3210526315789473
2017-07-24,ap,2.7,2.605
2017-07-24,ap,3,2.6
2017-07-24,mdp,3.6,3.895
2017-07-24,mdp,6,3.9699999999999998
2017-07-24,cp/ap,NA,2.3
2017-07-24,cp/ap,NA,2.3
2017-07-24,lcp,NA,NaN
2017-07-24,lcp,NA,NaN
2017-07-25,pd,25.4,26.89
2017-07-25,i,NA,NaN
2017-07-25,fi,13.2,13.33
2017-07-25,ln,14.4,14.3
2017-07-25,fdl,5.5,4.845
2017-07-25,m5s,28.5,27.675
2017-07-25,leu,NA,NaN
2017-07-25,others,5.3,4.175
2017-07-25,si,2.1,2.3210526315789473
2017-07-25,ap,2,2.595
2017-07-25,mdp,3.6,3.975
2017-07-25,cp/ap,NA,NaN
2017-07-25,lcp,NA,NaN
2017-07-26,pd,27.3,26.9
2017-07-26,pd,28.3,26.995
2017-07-26,i,NA,NaN
2017-07-26,i,NA,NaN
2017-07-26,fi,12.7,13.245
2017-07-26,fi,13.5,13.25
2017-07-26,ln,14.8,14.325
2017-07-26,ln,15.2,14.39
2017-07-26,fdl,4.3,4.805
2017-07-26,fdl,4.8,4.78
2017-07-26,m5s,26.3,27.62
2017-07-26,m5s,27.2,27.58
2017-07-26,leu,NA,NaN
2017-07-26,leu,NA,NaN
2017-07-26,others,3.5,4.125
2017-07-26,others,4.1,4.13
2017-07-26,si,2.1,2.278947368421053
2017-07-26,si,2.7,2.305263157894737
2017-07-26,ap,2.6,2.605
2017-07-26,ap,3,2.6550000000000002
2017-07-26,mdp,3.5,3.935
2017-07-26,mdp,4.1,3.9
2017-07-26,cp/ap,NA,NaN
2017-07-26,cp/ap,NA,NaN
2017-07-26,lcp,NA,NaN
2017-07-26,lcp,NA,NaN
2017-07-31,pd,25.6,26.84
2017-07-31,i,NA,NaN
2017-07-31,fi,13.3,13.225
2017-07-31,ln,14.4,14.39
2017-07-31,fdl,5.4,4.835
2017-07-31,m5s,28.3,27.685
2017-07-31,leu,NA,NaN
2017-07-31,others,5.3,4.245
2017-07-31,si,2.2,2.2842105263157895
2017-07-31,ap,2,2.595
2017-07-31,mdp,3.5,3.885
2017-07-31,cp/ap,NA,NaN
2017-07-31,lcp,NA,NaN
2017-08-02,pd,27,26.855
2017-08-02,pd,27.5,26.755
2017-08-02,i,NA,NaN
2017-08-02,i,NA,NaN
2017-08-02,fi,13.2,13.195
2017-08-02,fi,13.4,13.24
2017-08-02,ln,14.9,14.395
2017-08-02,ln,15,14.47
2017-08-02,fdl,4.4,4.8
2017-08-02,fdl,4.5,4.825
2017-08-02,m5s,27.1,27.68
2017-08-02,m5s,27.2,27.565
2017-08-02,leu,NA,NaN
2017-08-02,leu,NA,NaN
2017-08-02,others,2.9,4.18
2017-08-02,others,4.4,4.25
2017-08-02,si,2,2.278947368421053
2017-08-02,si,2.4,2.3
2017-08-02,ap,2.5,2.6
2017-08-02,ap,2.8,2.59
2017-08-02,mdp,3.4,3.87
2017-08-02,mdp,3.5,3.895
2017-08-02,cp/ap,1.9,1.9
2017-08-02,cp/ap,NA,1.9
2017-08-02,lcp,NA,NaN
2017-08-02,lcp,NA,NaN
2017-08-09,pd,27.3,26.815
2017-08-09,i,NA,NaN
2017-08-09,fi,13.3,13.235
2017-08-09,ln,15,14.51
2017-08-09,fdl,4.5,4.78
2017-08-09,m5s,27,27.525
2017-08-09,leu,NA,NaN
2017-08-09,others,4.6,4.225
2017-08-09,si,2.3,2.305263157894737
2017-08-09,ap,2.5,2.615
2017-08-09,mdp,3.5,3.88
2017-08-09,cp/ap,NA,1.9
2017-08-09,lcp,NA,NaN
2017-08-28,pd,29.2,26.965
2017-08-28,i,NA,NaN
2017-08-28,fi,12,13.195
2017-08-28,ln,13.3,14.475
2017-08-28,fdl,4.2,4.775
2017-08-28,m5s,29.2,27.64
2017-08-28,leu,NA,NaN
2017-08-28,others,3.5,4.3
2017-08-28,si,2.5,2.3
2017-08-28,ap,2.5,2.61
2017-08-28,mdp,3.2,3.855
2017-08-28,cp/ap,NA,1.9
2017-08-28,lcp,NA,NaN
2017-09-01,pd,26.6,26.915
2017-09-01,i,NA,NaN
2017-09-01,fi,12.8,13.15
2017-09-01,ln,15.4,14.53
2017-09-01,fdl,5.1,4.8100000000000005
2017-09-01,m5s,28.3,27.71
2017-09-01,leu,NA,NaN
2017-09-01,others,4.4,4.36
2017-09-01,si,2.1,2.268421052631579
2017-09-01,ap,2.4,2.58
2017-09-01,mdp,2.9,3.805
2017-09-01,cp/ap,NA,1.9
2017-09-01,lcp,NA,NaN
2017-09-04,pd,29.5,26.985
2017-09-04,i,NA,NaN
2017-09-04,fi,12.5,13.08
2017-09-04,ln,13.5,14.475
2017-09-04,fdl,4.5,4.795
2017-09-04,m5s,29,27.81
2017-09-04,leu,NA,NaN
2017-09-04,others,2.5,4.3
2017-09-04,si,2.5,2.2473684210526317
2017-09-04,ap,2.5,2.535
2017-09-04,mdp,3.5,3.78
2017-09-04,cp/ap,NA,1.9
2017-09-04,lcp,NA,NaN
2017-09-05,pd,25.2,26.935
2017-09-05,i,NA,NaN
2017-09-05,fi,13.4,13.095
2017-09-05,ln,14.7,14.445
2017-09-05,fdl,5.4,4.795
2017-09-05,m5s,28,27.82
2017-09-05,leu,NA,NaN
2017-09-05,others,6,4.395
2017-09-05,si,2.2,2.2526315789473683
2017-09-05,ap,2,2.51
2017-09-05,mdp,3.1,3.76
2017-09-05,cp/ap,NA,1.9
2017-09-05,lcp,NA,NaN
2017-09-06,pd,25.6,27.015
2017-09-06,pd,26.5,26.89
2017-09-06,pd,26.6,26.95
2017-09-06,pd,26.8,26.915
2017-09-06,i,NA,NaN
2017-09-06,i,NA,NaN
2017-09-06,i,NA,NaN
2017-09-06,i,NA,NaN
2017-09-06,fi,13.2,13.18
2017-09-06,fi,13.4,13.2
2017-09-06,fi,14.6,13.275
2017-09-06,fi,15.6,13.375
2017-09-06,ln,13.6,14.45
2017-09-06,ln,15,14.5
2017-09-06,ln,15.1,14.53
2017-09-06,ln,16,14.6
2017-09-06,fdl,4.3,4.785
2017-09-06,fdl,4.4,4.755
2017-09-06,fdl,4.8,4.72
2017-09-06,fdl,5,4.76
2017-09-06,m5s,26.6,27.725
2017-09-06,m5s,26.8,27.64
2017-09-06,m5s,27.6,27.6
2017-09-06,m5s,28.1,27.69
2017-09-06,leu,NA,NaN
2017-09-06,leu,NA,NaN
2017-09-06,leu,NA,NaN
2017-09-06,leu,NA,NaN
2017-09-06,others,2.8,4.36
2017-09-06,others,2.9,4.1049999999999995
2017-09-06,others,3,3.9899999999999998
2017-09-06,others,3.3,3.98
2017-09-06,si,2.3,2.268421052631579
2017-09-06,si,2.4,2.275
2017-09-06,si,2.5,2.295
2017-09-06,si,2.6,2.31
2017-09-06,ap,2,2.485
2017-09-06,ap,2.2,2.445
2017-09-06,ap,2.2,2.455
2017-09-06,ap,2.7,2.465
2017-09-06,mdp,2.7,3.72
2017-09-06,mdp,3.6,3.6
2017-09-06,mdp,3.8,3.605
2017-09-06,mdp,4,3.625
2017-09-06,cp/ap,1.2,1.5499999999999998
2017-09-06,cp/ap,1.8,1.6333333333333333
2017-09-06,cp/ap,2,1.725
2017-09-06,cp/ap,NA,1.725
2017-09-06,lcp,NA,NaN
2017-09-06,lcp,NA,NaN
2017-09-06,lcp,NA,NaN
2017-09-06,lcp,NA,NaN
2017-09-08,pd,27.3,26.885
2017-09-08,i,NA,NaN
2017-09-08,fi,12.4,13.31
2017-09-08,ln,15.5,14.625
2017-09-08,fdl,5,4.79
2017-09-08,m5s,28,27.740000000000002
2017-09-08,leu,NA,NaN
2017-09-08,others,4.6,4.01
2017-09-08,si,2.1,2.27
2017-09-08,ap,2.3,2.42
2017-09-08,mdp,2.8,3.575
2017-09-08,cp/ap,NA,1.725
2017-09-08,lcp,NA,NaN
2017-09-11,pd,28.1,26.955000000000002
2017-09-11,pd,29.5,27.085
2017-09-11,i,NA,NaN
2017-09-11,i,NA,NaN
2017-09-11,fi,12,13.27
2017-09-11,fi,13,13.165
2017-09-11,ln,13.5,14.545
2017-09-11,ln,14.8,14.525
2017-09-11,fdl,4,4.745
2017-09-11,fdl,5,4.73
2017-09-11,m5s,28.5,27.785
2017-09-11,m5s,29,27.835
2017-09-11,leu,NA,NaN
2017-09-11,leu,NA,NaN
2017-09-11,others,2,3.98
2017-09-11,others,3,3.9299999999999997
2017-09-11,si,2.5,2.295
2017-09-11,si,2.8,2.33
2017-09-11,ap,2.5,2.445
2017-09-11,ap,2.8,2.46
2017-09-11,mdp,2,3.505
2017-09-11,mdp,3.5,3.49
2017-09-11,cp/ap,1.5,1.68
2017-09-11,cp/ap,NA,1.68
2017-09-11,lcp,NA,NaN
2017-09-11,lcp,NA,NaN
2017-09-13,pd,27.3,27.25
2017-09-13,i,NA,NaN
2017-09-13,fi,13.6,13.22
2017-09-13,ln,15.5,14.675
2017-09-13,fdl,4.3,4.72
2017-09-13,m5s,26.8,27.775
2017-09-13,leu,NA,NaN
2017-09-13,others,2.9,3.9
2017-09-13,si,2.3,2.345
2017-09-13,ap,2.5,2.45
2017-09-13,mdp,3,3.46
2017-09-13,cp/ap,1.8,1.7
2017-09-13,lcp,NA,NaN
2017-09-14,pd,25.4,27.1
2017-09-14,pd,27,27.18
2017-09-14,i,NA,NaN
2017-09-14,i,NA,NaN
2017-09-14,fi,13.6,13.235
2017-09-14,fi,14,13.275
2017-09-14,ln,14.7,14.715
2017-09-14,ln,15,14.745
2017-09-14,fdl,5,4.72
2017-09-14,fdl,5.3,4.71
2017-09-14,m5s,27.5,27.75
2017-09-14,m5s,28.2,27.735
2017-09-14,leu,NA,NaN
2017-09-14,leu,NA,NaN
2017-09-14,others,2,3.65
2017-09-14,others,6.3,3.6999999999999997
2017-09-14,si,2.2,2.34
2017-09-14,si,2.3,2.35
2017-09-14,ap,2,2.4
2017-09-14,ap,2.2,2.41
2017-09-14,mdp,3,3.31
2017-09-14,mdp,4,3.33
2017-09-14,cp/ap,NA,1.7
2017-09-14,cp/ap,NA,1.7
2017-09-14,lcp,NA,NaN
2017-09-14,lcp,NA,NaN
2017-09-15,pd,27.8,27.205000000000002
2017-09-15,i,NA,NaN
2017-09-15,fi,12.3,13.255
2017-09-15,ln,14.9,14.75
2017-09-15,fdl,5.1,4.75
2017-09-15,m5s,28.3,27.835
2017-09-15,leu,NA,NaN
2017-09-15,others,4.6,3.755
2017-09-15,si,2.1,2.35
2017-09-15,ap,2.2,2.39
2017-09-15,mdp,2.7,3.29
2017-09-15,cp/ap,NA,1.7
2017-09-15,lcp,NA,NaN
2017-09-16,pd,25.9,27.085
2017-09-16,i,NA,NaN
2017-09-16,fi,15.6,13.36
2017-09-16,ln,15.2,14.75
2017-09-16,fdl,5,4.76
2017-09-16,m5s,26.4,27.795
2017-09-16,leu,NA,NaN
2017-09-16,others,2.5,3.675
2017-09-16,si,2.6,2.345
2017-09-16,ap,2,2.34
2017-09-16,mdp,3.8,3.275
2017-09-16,cp/ap,1,1.6
2017-09-16,lcp,NA,NaN
2017-09-20,pd,26.8,27.145
2017-09-20,i,NA,NaN
2017-09-20,fi,13.5,13.37
2017-09-20,ln,15.9,14.825
2017-09-20,fdl,4.2,4.7
2017-09-20,m5s,26.8,27.72
2017-09-20,leu,NA,NaN
2017-09-20,others,3.3,3.5749999999999997
2017-09-20,si,2.4,2.355
2017-09-20,ap,2.7,2.375
2017-09-20,mdp,2.6,3.23
2017-09-20,cp/ap,1.8,1.625
2017-09-20,lcp,NA,NaN
2017-09-21,pd,25,27.045
2017-09-21,pd,26,26.97
2017-09-21,i,NA,NaN
2017-09-21,i,NA,NaN
2017-09-21,fi,13.8,13.4
2017-09-21,fi,14.5,13.455
2017-09-21,ln,14.6,14.81
2017-09-21,ln,15,14.81
2017-09-21,fdl,4.1,4.685
2017-09-21,fdl,5.3,4.725
2017-09-21,m5s,26.5,27.69
2017-09-21,m5s,26.7,27.665
2017-09-21,leu,NA,NaN
2017-09-21,leu,NA,NaN
2017-09-21,others,3.7,3.6149999999999998
2017-09-21,others,6.8,3.735
2017-09-21,si,2.2,2.365
2017-09-21,si,2.4,2.365
2017-09-21,ap,1.6,2.33
2017-09-21,ap,2,2.29
2017-09-21,mdp,3.2,3.22
2017-09-21,mdp,3.4,3.215
2017-09-21,cp/ap,3.2,1.7875
2017-09-21,cp/ap,NA,1.7875
2017-09-21,lcp,NA,NaN
2017-09-21,lcp,NA,NaN
2017-09-22,pd,27.5,26.98
2017-09-22,pd,28.4,26.94
2017-09-22,i,NA,NaN
2017-09-22,i,NA,NaN
2017-09-22,fi,13,13.44
2017-09-22,fi,14,13.54
2017-09-22,ln,14,14.76
2017-09-22,ln,14.4,14.815
2017-09-22,fdl,4.1,4.705
2017-09-22,fdl,5.1,4.75
2017-09-22,m5s,25.4,27.585
2017-09-22,m5s,27.1,27.48
2017-09-22,leu,NA,NaN
2017-09-22,leu,NA,NaN
2017-09-22,others,4.3,3.7199999999999998
2017-09-22,others,5.4,3.815
2017-09-22,si,2,2.35
2017-09-22,si,2.7,2.36
2017-09-22,ap,2.2,2.275
2017-09-22,ap,2.8,2.29
2017-09-22,mdp,2.4,3.16
2017-09-22,mdp,NA,3.1578947368421053
2017-09-22,cp/ap,5.2,2.1666666666666665
2017-09-22,cp/ap,NA,2.1666666666666665
2017-09-22,lcp,NA,NaN
2017-09-22,lcp,NA,NaN
2017-09-24,pd,26.2,26.92
2017-09-24,i,NA,NaN
2017-09-24,fi,15.9,13.695
2017-09-24,ln,15.3,14.81
2017-09-24,fdl,5.1,4.75
2017-09-24,m5s,25.7,27.35
2017-09-24,leu,NA,NaN
2017-09-24,others,2.4,3.715
2017-09-24,si,2.6,2.385
2017-09-24,ap,1.9,2.265
2017-09-24,mdp,4,3.2157894736842105
2017-09-24,cp/ap,0.9,2.04
2017-09-24,lcp,NA,NaN
2017-09-25,pd,29,26.895
2017-09-25,i,NA,NaN
2017-09-25,fi,12,13.67
2017-09-25,ln,13.5,14.81
2017-09-25,fdl,5,4.775
2017-09-25,m5s,29,27.35
2017-09-25,leu,NA,NaN
2017-09-25,others,3,3.7399999999999998
2017-09-25,si,2.5,2.385
2017-09-25,ap,2.5,2.265
2017-09-25,mdp,3.5,3.2157894736842105
2017-09-25,cp/ap,NA,2.04
2017-09-25,lcp,NA,NaN
2017-09-27,pd,27.1,26.990000000000002
2017-09-27,i,NA,NaN
2017-09-27,fi,13.1,13.655
2017-09-27,ln,15.5,14.85
2017-09-27,fdl,4.5,4.7299999999999995
2017-09-27,m5s,26.5,27.275
2017-09-27,leu,NA,NaN
2017-09-27,others,3.5,3.6149999999999998
2017-09-27,si,2.2,2.385
2017-09-27,ap,2.7,2.3
2017-09-27,mdp,2.9,3.205263157894737
2017-09-27,cp/ap,2,2.0363636363636366
2017-09-27,lcp,NA,NaN
2017-09-28,pd,25.1,26.965
2017-09-28,i,NA,NaN
2017-09-28,fi,14.1,13.7
2017-09-28,ln,14.8,14.91
2017-09-28,fdl,5.4,4.785
2017-09-28,m5s,26.8,27.285
2017-09-28,leu,NA,NaN
2017-09-28,others,6.5,3.8
2017-09-28,si,2.3,2.385
2017-09-28,ap,2,2.3
2017-09-28,mdp,3,3.221052631578947
2017-09-28,cp/ap,NA,2.12
2017-09-28,lcp,NA,NaN
2017-09-30,pd,26.4,26.96
2017-09-30,i,NA,NaN
2017-09-30,fi,15.9,13.825
2017-09-30,ln,15.5,14.935
2017-09-30,fdl,5,4.8149999999999995
2017-09-30,m5s,25.5,27.22
2017-09-30,leu,NA,NaN
2017-09-30,others,2.4,3.775
2017-09-30,si,2.4,2.385
2017-09-30,ap,2.1,2.295
2017-09-30,mdp,4.1,3.2473684210526317
2017-09-30,cp/ap,0.7,2.0100000000000002
2017-09-30,lcp,NA,NaN
2017-10-01,pd,28.1,27.035
2017-10-01,i,NA,NaN
2017-10-01,fi,13.5,13.77
2017-10-01,ln,13.9,14.875
2017-10-01,fdl,5.1,4.83
2017-10-01,m5s,27,27.19
2017-10-01,leu,NA,NaN
2017-10-01,others,5.8,3.915
2017-10-01,si,2,2.36
2017-10-01,ap,2.3,2.3
2017-10-01,mdp,2.3,3.168421052631579
2017-10-01,cp/ap,0.9,1.9000000000000001
2017-10-01,lcp,NA,NaN
2017-10-04,pd,25.5,26.97
2017-10-04,pd,26.9,26.95
2017-10-04,i,NA,NaN
2017-10-04,i,NA,NaN
2017-10-04,fi,14,13.69
2017-10-04,fi,14.2,13.78
2017-10-04,ln,14.6,14.805
2017-10-04,ln,15.7,14.815
2017-10-04,fdl,4.6,4.81
2017-10-04,fdl,5.4,4.83
2017-10-04,m5s,25.9,27.08
2017-10-04,m5s,26.6,27.01
2017-10-04,leu,NA,NaN
2017-10-04,leu,NA,NaN
2017-10-04,others,2.5,3.875
2017-10-04,others,6.7,3.98
2017-10-04,si,2.2,2.34
2017-10-04,si,2.5,2.36
2017-10-04,ap,2,2.265
2017-10-04,ap,3,2.3
2017-10-04,mdp,2.8,3.1052631578947367
2017-10-04,mdp,3.2,3.126315789473684
2017-10-04,cp/ap,1.7,1.8818181818181818
2017-10-04,cp/ap,NA,1.8818181818181818
2017-10-04,lcp,NA,NaN
2017-10-04,lcp,NA,NaN
2017-10-05,pd,28.7,26.98
2017-10-05,pd,30.4,27.025
2017-10-05,i,NA,NaN
2017-10-05,i,NA,NaN
2017-10-05,fi,12.1,13.785
2017-10-05,fi,15.1,13.89
2017-10-05,ln,14.7,14.875
2017-10-05,ln,17,14.985
2017-10-05,fdl,3.8,4.82
2017-10-05,fdl,NA,4.810526315789474
2017-10-05,m5s,29.5,27.06
2017-10-05,m5s,29.9,27.105
2017-10-05,leu,NA,NaN
2017-10-05,leu,NA,NaN
2017-10-05,others,0,3.88
2017-10-05,others,3.1,3.885
2017-10-05,si,1.7,2.32
2017-10-05,si,NA,2.294736842105263
2017-10-05,ap,2.5,2.3
2017-10-05,ap,NA,2.2736842105263158
2017-10-05,mdp,8,3.442105263157895
2017-10-05,mdp,NA,3.4388888888888887
2017-10-05,cp/ap,3.5,2.0636363636363635
2017-10-05,cp/ap,NA,2.0636363636363635
2017-10-05,lcp,NA,NaN
2017-10-05,lcp,NA,NaN
2017-10-07,pd,26.7,26.995
2017-10-07,pd,29.5,27.2
2017-10-07,i,NA,NaN
2017-10-07,i,NA,NaN
2017-10-07,fi,13.5,13.885
2017-10-07,fi,15.8,13.995
2017-10-07,ln,12,14.81
2017-10-07,ln,15.3,14.84
2017-10-07,fdl,5,4.847368421052631
2017-10-07,fdl,5.2,4.8578947368421055
2017-10-07,m5s,25.8,27.055
2017-10-07,m5s,28.5,27.105
2017-10-07,leu,NA,NaN
2017-10-07,leu,NA,NaN
